Phenomenon Date,Time,Temperature,SpecificConductance,Salinity ,DOPercent,DOmgl,pH (mV),pH,Turbidity ,Chlorophyll,Chlorophyllngl,:fDOM (RFU),:fDOM (QSU),:Wind direction,:Wind speed (m/s),AirTemp,:Relative humidity (%),:Barometric pressure (hPa),:Solar radiation (W/m2),NO3M
03/20/2025,8:00:00 AM,4.551,47055,29.92,106.79,11.29,-74.44,8.09,1.08,0.01,-0.28,1.71,4.89,110,3.45,4.5,99,1014.3,104,9.42
04/01/2025,4:00:00 PM,4.465,47055.4,29.9,104.56,11.08,-71.78,8.05,2.09,-0.27,-0.54,1.41,3.36,331,7.73,5.9,38,1012.5,278,10.59
08/23/2024,12:00:00 AM,19.864,47056,30.66,96.53,7.34,-66.51,7.87,3.34,2.23,6.64,1.25,5.4,260,3.42,16.4,86,1019.1,0,3.17
08/07/2024,3:00:00 AM,20.771,47056,30.65,112.38,8.41,-72.36,7.97,1.62,3.09,9.56,0.96,4.44,232,2.23,17.5,85,1015.2,0,3.62
08/16/2024,10:00:00 PM,20.351,47056.9,30.65,101.85,7.68,-69.31,7.92,1.4,2.89,8.87,1.19,5.22,167,1.26,16.1,94,1018.2,0,2.09
03/26/2025,7:00:00 AM,3.99,47058.9,29.84,102.76,11.02,-72.41,8.05,0.83,-0.01,-0.37,1.72,4.93,70,0.16,0.5,95,1014.6,166,10.25
08/19/2024,9:00:00 PM,20.066,47059.9,30.66,92.68,7.03,-66.08,7.87,3.11,3,9.24,1.29,5.55,211,0.44,20.2,98,1003.1,0,1.37
12/22/2024,11:00:00 AM,4.312,47061.8,29.89,94.19,10.02,-77.38,7.96,1.79,0.14,-0.48,1.7,7.66,18,7.16,-7.9,51,1025.2,406,-999.9
08/08/2024,6:00:00 PM,22.413,47062.8,30.64,133.31,9.68,-78.71,8.07,0.92,2.15,6.36,0.78,3.84,211,3.03,20.4,70,1022.3,34,3.28
01/08/2025,2:00:00 PM,2.606,47062.9,29.64,95.85,10.65,-71.3,7.99,2.07,0.21,0.52,1.9,8.81,331,10.41,-8.4,74,996,23,15.33
12/30/2024,4:00:00 PM,3.999,47063.6,29.85,94.98,10.18,-77.76,7.97,1.54,0.23,-0.17,1.68,7.59,216,7.81,8.8,100,1000.8,0,15.37
07/17/2024,6:00:00 AM,23.216,47064.5,30.63,106.51,7.63,-65.73,7.93,3.21,1.42,5.33,2.14,8.12,280,2.74,22.7,88,1006.2,84,2.19
01/09/2025,12:00:00 AM,2.373,47064.9,29.6,95.34,10.66,-71.02,7.99,2.22,0.22,0.53,2,9.14,344,6.54,-7.7,66,992.9,0,15.74
03/26/2025,8:00:00 PM,4.161,47065.4,29.87,103.1,11.01,-77.01,8.14,1.42,-0.23,-0.39,1.54,3.8,55,1.55,2,93,1013.8,0,10.18
07/18/2024,2:00:00 AM,24.427,47066.9,30.61,112.16,7.87,-67.13,7.95,3.27,1.21,4.53,2.29,8.61,297,1.68,21.4,90,1007.1,0,1.98
08/08/2024,5:00:00 PM,22.057,47067.8,30.65,133.76,9.78,-78.56,8.07,1.06,1.84,5.31,0.73,3.68,224,2.34,21.7,67,1021.9,352,3.05
08/08/2024,3:00:00 AM,20.689,47068.1,30.66,116.5,8.73,-73.79,8,1.79,3.7,11.63,0.89,4.21,136,0.69,14.2,96,1019,0,3.47
08/21/2024,2:00:00 AM,19.319,47069.7,30.67,88.84,6.83,-64.49,7.84,2.09,1.66,4.7,1.21,5.27,195,0.94,15.1,93,1010.6,0,4.26
08/23/2024,5:00:00 PM,20.505,47072.2,30.67,108.59,8.16,-69.89,7.93,1.72,2.15,6.37,1.19,5.19,221,3.75,21.7,65,1020.7,251,4.25
01/08/2025,2:00:00 AM,2.55,47072.7,29.64,96.42,10.73,-71.54,8,1.79,0.24,0.61,2.02,9.21,331,9.38,-5.9,64,1000.2,1,15.49
08/24/2024,1:00:00 AM,19.845,47072.8,30.67,98.97,7.53,-67.55,7.89,2.75,2.58,7.81,1.38,5.84,169,0.75,14.9,95,1022.2,0,4.56
08/03/2024,5:00:00 PM,23.463,47073.6,30.63,121.38,8.66,-66.32,7.93,2.71,2.04,7.99,2.21,7.13,226,2.21,26.3,80,1006.3,139,2.98
08/19/2024,2:00:00 AM,20.058,47073.9,30.67,93.43,7.08,-67.03,7.88,1.22,2.31,6.9,1.45,6.06,93,1.08,19,98,1008.9,0,4.23
07/17/2024,5:00:00 PM,24.807,47074.1,30.6,123.43,8.6,-69.55,7.99,4.17,1.46,5.46,1.83,7.14,225,4.19,27,60,1007.4,400,2.4
03/18/2025,10:00:00 AM,4.306,47074.6,29.9,107.48,11.43,-75.95,8.12,1.46,0.01,-0.31,1.71,4.91,17,4.96,4.1,55,1017.1,548,9.67
12/20/2024,8:00:00 PM,4.965,47074.6,29.98,95.02,9.94,-77.58,7.96,1.83,0.35,0.24,2.11,9.03,18,4.42,-4,72,1014.1,0,13.22
07/20/2024,6:00:00 AM,23.035,47074.7,30.64,100.23,7.2,-63,7.88,5.61,1.61,6.25,2.39,7.72,179,0.67,18.2,84,1017.5,267,2.55
12/27/2024,1:00:00 AM,3.462,47075.6,29.78,93.55,10.17,-77.62,7.97,1.38,0.22,-0.21,1.65,7.49,47,1.09,-7.2,96,1030.1,0,15.21
07/22/2024,7:00:00 AM,22.674,47076.7,30.64,97.11,7.02,-61.44,7.85,7.89,1.09,4.11,2.59,8.36,259,2.12,19.5,68,1018.5,474,2.49
08/18/2024,1:00:00 PM,20.331,47077.1,30.67,99.34,7.49,-68.59,7.91,1.63,2.62,7.94,1.31,5.62,145,0.5,19.2,96,1014.1,110,2.98
03/22/2025,5:00:00 PM,4.813,47077.4,29.96,108.72,11.42,-74.61,8.09,0.82,-0.01,-0.38,1.66,4.73,224,3.19,8.5,61,998.9,70,9.9
08/24/2024,6:00:00 PM,20.707,47077.7,30.67,118.31,8.86,-73.04,7.98,1.46,2.99,9.21,1.16,5.12,213,1.94,22.2,66,1020.7,52,3.25
07/24/2024,11:00:00 AM,21.382,47078.6,30.66,92.23,6.82,-58.42,7.8,5.47,1,3.76,2.21,7.13,179,1.93,20.2,92,1022.9,214,2.94
08/07/2024,3:00:00 PM,20.796,47080.2,30.67,122.17,9.13,-75.44,8.02,1.95,2.36,7.08,0.79,3.87,212,3.87,21.5,65,1016.1,616,3.36
08/25/2024,8:00:00 PM,21.455,47080.3,30.66,126.08,9.32,-74.87,8.01,0.95,3.12,9.66,1.18,5.18,235,1.07,20.4,86,1022.3,0,-999.9
12/25/2024,2:00:00 AM,3.353,47080.4,29.77,93.65,10.21,-77.6,7.97,1.45,0.22,-0.21,1.94,8.48,5,3.66,-7.3,84,1026.2,0,15.05
08/21/2024,12:00:00 PM,19.417,47081.1,30.68,89.74,6.88,-64.73,7.84,2.17,0.96,2.32,1.14,5.02,190,2.25,19.3,74,1012.4,203,4.03
08/24/2024,3:00:00 PM,19.878,47082.9,30.68,102.05,7.76,-68.15,7.9,2.52,1.6,4.49,1.02,4.63,216,3.74,24.8,51,1020.8,517,4.36
07/24/2024,7:00:00 PM,21.332,47083.1,30.67,95.86,7.1,-59.33,7.82,4.63,1.42,5.48,2.42,7.83,110,0.59,18.8,91,1021.4,8,3.36
08/08/2024,1:00:00 AM,21.075,47083.2,30.67,123.19,9.17,-76.15,8.04,2.01,3.69,11.58,0.86,4.12,160,0.64,15.3,94,1018.6,0,3.42
08/15/2024,8:00:00 PM,20.27,47083.7,30.68,102.23,7.72,-69.49,7.92,1.31,3.23,10.02,1.09,4.87,159,0.98,17,94,1016.9,0,-999.9
07/19/2024,5:00:00 AM,23.169,47083.9,30.64,95.89,6.87,-62.46,7.87,3.95,1.59,5.95,2.35,8.81,183,0.84,17.4,78,1014.8,97,1.87
08/05/2024,7:00:00 PM,23.581,47084,30.63,130.18,9.26,-68.43,7.97,3.38,2.72,10.75,2.22,7.16,190,2.31,23,74,1011.9,1,-999.9
08/21/2024,3:00:00 PM,19.829,47084.3,30.68,92.74,7.06,-65.56,7.86,1.81,0.83,1.89,1.18,5.17,251,2.42,20.2,69,1012.7,643,4.84
01/08/2025,10:00:00 AM,2.748,47084.6,29.68,95.31,10.55,-71.1,7.99,2.27,0.1,0.04,1.92,8.86,324,6.51,-5.7,51,996.9,552,15.25
08/04/2024,4:00:00 PM,22.961,47084.9,30.65,120.09,8.64,-66.58,7.94,1.57,2.01,7.86,2.05,6.64,245,2.5,21.9,93,1009.8,106,2.19
08/26/2024,8:00:00 AM,20.376,47085,30.68,104.49,7.87,-68.95,7.91,1.39,1.98,5.79,1.27,5.47,357,2.07,19,93,1021,136,2.99
07/19/2024,4:00:00 AM,23.211,47086,30.64,99.94,7.16,-63.25,7.88,4.61,1.34,5.01,2.37,8.88,258,1.41,17.8,75,1014,0,2.3
08/16/2024,10:00:00 AM,20.164,47086.6,30.68,95.32,7.21,-67.53,7.89,1.33,1.34,3.61,1.07,4.81,206,1.17,19.3,84,1018.3,515,3.08
08/09/2024,5:00:00 AM,21.073,47087.1,30.67,120.37,8.96,-74.78,8.01,1.5,3.23,10.04,1,4.56,53,1.5,16.7,96,1020.2,2,2.85
04/03/2025,7:00:00 AM,4.119,47087.7,29.88,102.77,10.98,-70.71,8.03,1.99,-0.22,-0.35,1.53,3.76,185,6.6,2.8,93,1024.8,16,10.66
03/25/2025,11:00:00 PM,4.244,47088.9,29.9,104.32,11.11,-72.85,8.06,0.84,-0.03,-0.42,1.62,4.61,35,1.8,1.2,85,1013.8,0,10.4
07/21/2024,7:00:00 AM,23.206,47090.8,30.65,100.51,7.2,-62.61,7.87,6.46,1.34,5.14,2.62,8.46,19,1.22,20.8,77,1014.4,410,1.9
07/24/2024,7:00:00 AM,21.374,47091.1,30.67,92.03,6.81,-58.57,7.81,7.9,0.89,3.32,2.2,7.09,106,0.15,19.4,93,1022.9,83,2.75
12/11/2024,4:00:00 PM,4.36,47091.8,29.92,97.82,10.39,-73.32,8.07,2.79,0.62,2.13,1.77,8.15,203,10.43,13.2,96,1000.2,0,9.51
12/08/2024,6:00:00 PM,3.813,47092,29.84,99.47,10.71,-75.47,8.11,2.57,0.77,2.72,2.01,8.91,251,2.52,3.9,80,1008.1,0,9.55
03/30/2025,10:00:00 PM,4.036,47092.8,29.87,103.41,11.07,-72.47,8.06,2.04,-0.17,-0.2,1.5,3.66,70,1.5,2,98,1017.7,0,-999.9
12/20/2024,10:00:00 PM,4.758,47092.9,29.97,95.17,10.01,-77.64,7.96,1.67,0.27,-0.03,2.04,8.79,33,7.17,-5.1,72,1010.9,0,13.53
08/16/2024,8:00:00 PM,20.704,47093.2,30.68,108.73,8.14,-71.58,7.96,1.35,2.92,8.98,1.02,4.63,118,0.71,17.3,91,1017.8,0,4.13
04/03/2025,5:00:00 AM,4.165,47093.4,29.89,103.29,11.03,-70.91,8.03,2.03,-0.25,-0.47,1.51,3.71,166,5.12,2.5,85,1027,0,10.39
03/19/2025,8:00:00 PM,4.635,47093.4,29.95,109.4,11.54,-75.6,8.11,1.13,0.05,-0.16,1.62,4.59,161,2.65,3.4,96,1018.8,0,9.98
08/23/2024,6:00:00 PM,20.797,47093.5,30.68,115.19,8.61,-72.28,7.97,1.41,3.36,10.48,0.92,4.3,203,2.48,21,72,1021.2,62,4.36
08/26/2024,9:00:00 AM,20.354,47093.8,30.68,103.64,7.81,-68.26,7.9,1.24,1.87,5.4,1.25,5.42,59,2.39,20.6,84,1021.1,397,3.35
08/07/2024,2:00:00 PM,20.482,47093.9,30.68,116.94,8.79,-74.13,8,1.8,2.13,6.29,0.9,4.23,182,3.25,21.5,63,1016.1,727,3.25
12/17/2024,4:00:00 PM,5.231,47094.2,30.03,97.12,10.09,-79.15,7.99,3.76,0.36,0.27,2.04,8.8,257,3.46,10.2,57,1015.2,0,13.12
01/06/2025,8:00:00 PM,3.193,47095.3,29.75,96.27,10.54,-71.34,7.99,1.88,0.18,0.39,1.96,8.98,1,8.07,-7.4,68,999.7,0,15.7
01/02/2025,3:00:00 AM,4.402,47096.1,29.93,94.78,10.06,-77.32,7.96,1.61,0.2,-0.28,1.71,7.7,254,4.83,3.3,84,993,0,15.21
08/22/2024,12:00:00 PM,19.547,47096.9,30.69,93.75,7.17,-65.78,7.86,2.39,0.91,2.16,1.09,4.88,229,2.06,19.8,67,1016.7,942,4.65
07/19/2024,3:00:00 AM,23.217,47096.9,30.65,104.4,7.48,-64.99,7.92,4.23,1.34,5,2.34,8.77,320,1.2,18.4,73,1013.8,0,2.11
08/23/2024,1:00:00 PM,19.73,47097.3,30.69,97.49,7.43,-66.78,7.88,2.71,1.25,3.31,1.18,5.16,259,3.85,22.6,53,1021.2,951,4.96
08/07/2024,1:00:00 PM,20.603,47098.1,30.68,118.76,8.91,-74.63,8.01,4.3,2.08,6.13,0.85,4.06,202,3.15,21.7,67,1015.8,1039,2.97
08/09/2024,2:00:00 AM,20.998,47099.2,30.68,122.06,9.09,-75.32,8.02,1.78,3.43,10.7,0.8,3.91,61,1.25,16.9,93,1020.9,0,4.05
