Date,Time,Temperature,SpecificConductance,Salinity,DOpercent,DOmgl,pHmV,pH,Turbidity,ChlorophyllRFU,Chlorophyllugl,fDOM (RFU),fDOM (QSU),Wind direction,Wind speed (m/s),AirTemp,RelHumidity,BarometricPressurehPA,SolarRadiationWm2,NitrateuM
02/28/2025,8:00:00 PM,1.518,49687.4,31.26,113.5,12.82,-80.3,8.16,1.36,1.39,5.3,0.71,4.88,28,1.87,-2.4,37,1007.7,0,9.15
02/28/2025,7:00:00 PM,1.482,49598.3,31.19,113.75,12.87,-80.61,8.17,1.39,1.87,7.24,0.71,4.86,80,0.83,-2.1,39,1008.2,0,9.46
02/28/2025,6:00:00 PM,1.365,49301.6,30.97,114.91,13.06,-81.43,8.18,1.48,1.64,6.33,0.79,5.12,328,3.76,-1.8,46,1007.9,0,9.76
02/28/2025,5:00:00 PM,1.314,49243.4,30.92,115.02,13.09,-81.83,8.19,1.57,1.43,5.47,0.82,5.23,9,6.15,-1.4,45,1007.1,0,9.43
02/28/2025,4:00:00 PM,1.357,49240.4,30.92,115.32,13.11,-81.65,8.19,1.69,1.59,6.12,0.8,5.18,359,5.29,-0.7,44,1006.8,0,9.53
02/28/2025,3:00:00 PM,1.356,49275,30.95,115.16,13.09,-81.56,8.19,1.95,0.96,3.55,0.79,5.12,346,3.97,0.1,49,1005.2,34,9.61
02/28/2025,2:00:00 PM,1.539,49626.9,31.23,114.05,12.88,-80.59,8.17,1.59,0.4,1.28,0.71,4.87,324,6.72,1.2,43,1003.4,151,9.88
2/28/2025,1:00:00 PM,1.696,49899.9,31.45,112.81,12.67,-79.61,8.15,1.22,0.31,0.92,0.61,4.52,284,7.24,1.8,39,1002.2,324,9.21
02/28/2025,12:00:00 PM,1.709,49998.3,31.52,111.8,12.55,-79.03,8.14,1.1,0.27,0.76,0.59,4.47,306,8.51,2.2,51,1000.8,504,9.37
02/28/2025,11:00:00 AM,1.695,50030.1,31.54,111.47,12.51,-78.85,8.14,1.25,0.32,0.96,0.58,4.45,323,5.49,2.3,52,999.4,646,10.49
2/28/2025,10:00:00 AM,1.66,50105.6,31.58,110.71,12.43,-78.35,8.13,1.19,0.38,1.21,0.59,4.46,313,9.9,2.8,56,998.7,733,10.25
02/28/2025,9:00:00 AM,1.59,49972.8,31.48,111.3,12.53,-78.77,8.13,1.2,0.4,1.26,0.62,4.56,283,3.84,3.6,69,997.7,203,10.29
02/28/2025,8:00:00 AM,1.455,49939.5,31.43,111.44,12.6,-79.05,8.14,1.07,0.48,1.59,0.64,4.64,262,7.04,5,70,996.6,237,9.92
02/28/2025,7:00:00 AM,1.24,49610.3,31.15,112.27,12.78,-80.1,8.16,1.33,0.7,2.48,0.73,4.92,270,3.08,3.8,80,996.3,86,9.6
02/28/2025,6:00:00 AM,1.168,49519.4,31.08,112.25,12.81,-80.31,8.16,1.71,0.78,2.82,0.81,5.21,248,3.6,3,86,996,301,9.56
02/28/2025,5:00:00 AM,1.139,49384.2,30.98,112.68,12.88,-80.67,8.17,1.32,1.31,4.98,0.83,5.27,214,2.05,1.1,96,995.7,29,9.02
02/28/2025,4:00:00 AM,1.121,49355.3,30.95,112.83,12.9,-80.69,8.17,1.54,2.06,8.04,0.87,5.39,11,0.47,0.3,99,995.7,2,9.59
02/28/2025,3:00:00 AM,1.125,49389.3,30.98,112.75,12.89,-80.62,8.17,1.49,1.26,4.79,0.85,5.34,4,0.68,1.2,98,995.4,0,9.49
02/28/2025,2:00:00 AM,1.265,49714.7,31.23,111.74,12.71,-79.77,8.15,1.33,1.11,4.16,0.74,4.96,313,1.9,1.6,99,995.8,0,9.46
02/28/2025,1:00:00 AM,1.361,49894.4,31.38,111.06,12.59,-79.08,8.14,1.19,1.17,4.42,0.68,4.76,327,3.43,1.9,99,995.1,0,9.94
02/28/2025,12:00:00 AM,1.382,49908.7,31.39,111.03,12.58,-79.09,8.14,1.11,0.96,3.57,0.69,4.79,300,4.3,2.3,99,995.3,0,9.82
02/27/2025,11:00:00 PM,1.353,49841,31.34,111.78,12.67,-79.56,8.15,1.16,1.29,4.92,0.67,4.75,321,5.68,3.2,98,995.1,0,9.62
02/27/2025,10:00:00 PM,1.396,49883.8,31.38,111.4,12.61,-79.31,8.14,1.18,1.02,3.78,0.65,4.66,238,5.39,4,99,995,0,10.01
02/27/2025,9:00:00 PM,1.395,49988.7,31.45,111.22,12.59,-79.14,8.14,1.21,1.12,4.2,0.64,4.65,218,1.32,2.9,99,995.8,0,10.25
02/27/2025,8:00:00 PM,1.287,49772.6,31.28,112.14,12.74,-79.86,8.16,1.15,1.31,4.99,0.7,4.84,247,3.07,2.7,97,996.8,0,10.43
2/27/2025,7:00:00 PM,1.222,49688.5,31.2,112.74,12.84,-80.31,8.16,1.32,1.09,4.09,0.73,4.95,260,3.09,3.1,96,997.6,0,10.33
02/27/2025,6:00:00 PM,1.147,49470.1,31.04,113.38,12.95,-80.92,8.18,1.66,1.24,4.71,0.78,5.11,236,2.75,2.8,96,997.7,0,9.76
2/27/2025,5:00:00 PM,1.056,49296.9,30.9,114,13.07,-81.37,8.18,1.6,1.39,5.31,0.87,5.39,299,3.61,2.9,96,997.8,0,9.4
02/27/2025,4:00:00 PM,1.068,49279.3,30.89,113.99,13.06,-81.55,8.19,1.51,0.82,2.97,0.86,5.35,230,1.89,4,97,997.9,0,9.14
02/27/2025,3:00:00 PM,1.071,49331.6,30.93,113.88,13.04,-81.15,8.18,1.44,1.26,4.79,0.84,5.28,223,2.35,4.7,97,998,15,9.39
02/27/2025,2:00:00 PM,1.126,49522.1,31.07,113.52,12.97,-80.9,8.18,1.35,1.42,5.45,0.8,5.17,182,1.84,4.2,99,998.5,16,9.49
02/27/2025,1:00:00 PM,1.317,50034.3,31.46,112.34,12.74,-79.58,8.15,1.18,1,3.73,0.63,4.62,127,1.3,3,98,999.7,25,9.33
02/27/2025,12:00:00 PM,1.313,50017.4,31.45,111.7,12.67,-79.37,8.15,1.1,0.99,3.66,0.61,4.55,164,3.34,1.8,97,1002.6,29,10.52
02/27/2025,11:00:00 AM,1.086,49856.7,31.29,111.38,12.72,-79.85,8.16,1.11,1,3.7,0.67,4.75,54,1.46,1.2,98,1004.1,63,9.43
02/27/2025,10:00:00 AM,1.345,50089.3,31.51,111.36,12.61,-79.16,8.14,1.14,0.96,3.54,0.6,4.49,143,3.8,0.7,98,1008.1,53,9.45
2/27/2025,9:00:00 AM,1.465,50205.2,31.61,111.12,12.54,-78.68,8.13,1.17,0.78,2.84,0.58,4.43,158,4.29,0.8,96,1010.4,44,10.48
02/27/2025,8:00:00 AM,1.341,50047.3,31.48,111.74,12.66,-79.23,8.14,1.13,0.94,3.45,0.64,4.64,148,2.39,1.3,90,1011.9,76,10.69
02/27/2025,7:00:00 AM,1.282,49953.1,31.4,112.02,12.72,-79.45,8.15,1.09,0.92,3.4,0.69,4.8,130,1.61,1.9,72,1013.1,48,10.09
02/27/2025,6:00:00 AM,1.136,49684.9,31.18,112.75,12.87,-80.22,8.16,1.03,1.52,5.84,0.75,5,168,2.53,1,71,1015.1,58,9.67
02/27/2025,5:00:00 AM,1.122,49614.8,31.13,113.26,12.94,-80.51,8.17,1.16,1.49,5.73,0.79,5.12,23,1.15,-1.4,75,1016.3,27,9.61
02/27/2025,4:00:00 AM,1.08,49533.9,31.07,113.34,12.97,-80.61,8.17,1.3,1.32,5.04,0.82,5.22,212,0.58,-1.7,80,1016.3,1,9.83
02/27/2025,3:00:00 AM,1.085,49388.7,30.97,113.85,13.03,-80.9,8.18,1.36,1.29,4.88,0.83,5.27,42,1.49,-3,72,1015.8,0,9.03
02/27/2025,2:00:00 AM,1.143,49626.9,31.15,113.32,12.94,-80.61,8.17,1.23,1.55,5.95,0.76,5.03,111,0.51,-2.1,79,1015.9,0,9.39
02/27/2025,1:00:00 AM,1.279,49993.6,31.43,111.75,12.69,-79.33,8.15,1.29,0.78,2.84,0.65,4.68,21,0.74,-2,76,1015.9,0,9.65
02/27/2025,12:00:00 AM,1.278,50033.7,31.45,111.61,12.67,-79.33,8.15,1.3,1.17,4.43,0.62,4.58,73,0.51,-1.5,71,1016.2,0,10.36
02/26/2025,11:00:00 PM,1.189,49934.3,31.37,112.06,12.76,-79.64,8.15,1.19,1.03,3.84,0.69,4.82,91,0.64,-0.7,68,1016,0,10.19
02/26/2025,10:00:00 PM,1.257,49931.7,31.38,112.71,12.81,-79.77,8.15,1.19,1.04,3.86,0.68,4.76,0,1.05,-0.2,62,1015.5,0,10.13
02/26/2025,9:00:00 PM,1.298,50069.4,31.48,111.86,12.69,-79.17,8.14,1.14,1.37,5.24,0.64,4.63,28,3.59,0.9,49,1014.6,0,9.55
02/26/2025,8:00:00 PM,1.255,49966,31.4,112.64,12.8,-79.84,8.16,1.12,1.04,3.86,0.65,4.66,342,3.15,1.4,51,1014.4,0,10.32
02/26/2025,7:00:00 PM,1.215,49849,31.31,113.15,12.88,-80.12,8.16,1.12,0.97,3.59,0.68,4.78,23,4.26,2.1,54,1013.3,0,10.26
02/26/2025,6:00:00 PM,1.15,49680.5,31.18,113.83,12.99,-80.64,8.17,1.32,0.97,3.61,0.71,4.88,344,8.02,2.9,57,1012.4,0,9.84
02/26/2025,5:00:00 PM,1.103,49520.4,31.06,114.47,13.09,-81.11,8.18,1.23,1.32,5,0.78,5.12,4,4.88,4.1,55,1011.5,0,9.26
02/26/2025,4:00:00 PM,1.103,49400.8,30.98,115.11,13.17,-81.6,8.19,1.35,1.02,3.78,0.79,5.13,313,3.24,5.7,49,1010.1,0,10.13
02/26/2025,3:00:00 PM,1.089,49378.8,30.96,115.1,13.17,-81.53,8.19,1.47,0.66,2.35,0.81,5.19,306,3.7,7,45,1008.4,27,10.34
2/26/2025,2:00:00 PM,1.028,49442.6,31,114.28,13.1,-81.09,8.18,1.59,0.34,1.03,0.81,5.19,330,8.89,7.3,42,1007,178,9.99
02/26/2025,1:00:00 PM,1.205,49740.3,31.24,113.33,12.91,-80.22,8.16,1.21,0.24,0.62,0.71,4.86,337,6.61,7.4,49,1006.2,442,10.05
02/26/2025,12:00:00 PM,1.311,49986.4,31.43,112.23,12.73,-79.47,8.15,1.14,0.26,0.69,0.64,4.64,331,8.12,8.2,48,1004.6,777,10.23
2/26/2025,11:00:00 AM,1.321,50163.4,31.55,111.24,12.61,-78.82,8.14,1.25,0.23,0.59,0.6,4.51,308,7.12,8.8,49,1003.7,740,10.51
02/26/2025,10:00:00 AM,1.269,50075,31.48,111.21,12.62,-79.03,8.14,1.05,0.25,0.64,0.61,4.53,334,7.99,8.4,52,1003,820,9.94
02/26/2025,9:00:00 AM,1.181,49978.2,31.4,110.98,12.63,-79.19,8.14,1.17,0.24,0.64,0.66,4.7,315,6.92,7.8,56,1003,754,11
02/26/2025,8:00:00 AM,1.209,50276.5,31.61,109.69,12.46,-78.1,8.12,1.35,0.28,0.79,0.59,4.48,347,5.43,6.7,63,1002.9,656,10.34
02/26/2025,7:00:00 AM,1.033,50119.9,31.46,110.17,12.58,-78.71,8.14,1.22,0.34,1.03,0.66,4.71,317,8.04,5.7,74,1002.6,522,10.79
02/26/2025,6:00:00 AM,0.951,50022.1,31.38,110.31,12.63,-78.87,8.14,1.21,1.03,3.85,0.7,4.82,333,3.94,3.8,85,1002.8,331,10.99
02/26/2025,5:00:00 AM,0.838,49867,31.25,110.98,12.76,-79.63,8.15,1.26,1.1,4.11,0.77,5.08,352,1.91,2.3,94,1002.3,25,10.18
2/26/2025,4:00:00 AM,0.854,49799,31.2,111.47,12.81,-79.87,8.16,1.37,1.04,3.89,0.78,5.11,162,0.27,0.4,99,1001.8,1,10.53
02/26/2025,3:00:00 AM,0.776,49687.7,31.11,111.59,12.86,-80.05,8.16,1.39,1.25,4.74,0.98,5.75,24,0.37,0,100,1001.8,0,10.37
02/26/2025,2:00:00 AM,0.726,49518.2,30.98,111.97,12.93,-80.39,8.17,1.42,0.99,3.66,0.87,5.38,127,0.05,-0.1,100,1001.6,0,10.17
02/26/2025,1:00:00 AM,0.861,49845.9,31.24,111.06,12.76,-79.57,8.15,1.59,0.99,3.68,0.77,5.07,265,0.77,0,100,1001.9,0,9.87
02/26/2025,12:00:00 AM,1.049,50186.7,31.51,109.57,12.51,-78.06,8.12,1.73,1,3.72,0.65,4.67,336,1.61,0.4,100,1002.1,0,9.82
02/25/2025,11:00:00 PM,1.007,50101.1,31.45,110.23,12.6,-78.67,8.13,1.59,0.94,3.48,0.66,4.72,0,0.34,1.2,99,1002.6,0,11.03
02/25/2025,10:00:00 PM,0.933,49922.3,31.31,111.19,12.75,-79.37,8.15,1.5,1,3.72,0.72,4.91,43,0.51,1.3,98,1002.4,0,11.45
02/25/2025,9:00:00 PM,0.932,49828,31.24,112.21,12.87,-80.14,8.16,1.52,0.96,3.54,0.74,4.96,19,0.32,1.7,96,1002.8,0,10.47
02/25/2025,8:00:00 PM,1.012,50145.7,31.48,110.47,12.62,-78.78,8.14,1.58,0.96,3.57,0.67,4.73,334,0.47,1.8,97,1003.5,0,10.45
